rankAdvantage,eloAdvantage,surfaceEloAdvantage,surfaceWinRateAdvantage,surfaceMatchSampleAdvantage,recentFormAdvantage,recentSampleAdvantage,h2hAdvantage,h2hSampleSize,ageAdvantage,experienceAdvantage,rankMissingAdvantage,ageMissingAdvantage,tournamentLevel,result,matchDate,tournament,surface,level,playerA,playerB
96,351.70477838815395,339.47784617735033,0.42207792207792205,96,0.21428571428571436,0,0,0,-1.0,132,0,0,0.24,1,20230220,Dubai,hard,1000,Jessica Pegula,Viktoriya Tomova
-30,-187.1985979674646,-209.78553183217082,-0.18181818181818177,-77,0.0,0,0,0,0.10000000000000142,-111,0,0,0.24,1,20230220,Dubai,hard,1000,Ana Bogdan,Shelby Rogers
42,-75.67237865430661,-49.01816354370794,-0.07380952380952388,108,0.0,0,-1.0,1,-6.399999999999999,163,0,0,0.24,0,20230220,Dubai,hard,1000,Sorana Cirstea,Karolina Muchova
46,208.22916200827922,175.69281807570223,0.06808510638297871,163,0.1428571428571429,0,1.0,2,5.299999999999997,246,0,0,0.24,1,20230220,Dubai,hard,1000,Belinda Bencic,Marta Kostyuk
-37,-133.3675552181794,-103.17301493769787,-0.10822778292657809,34,0.0,0,0,0,4.200000000000003,27,0,0,0.24,0,20230220,Dubai,hard,1000,Aliaksandra Sasnovich,Coco Gauff
-16,-146.78406769672688,-138.7091219073825,-0.14150943396226412,-53,-0.1428571428571429,0,-1.0,3,0.8999999999999986,-70,0,0,0.24,0,20230220,Dubai,hard,1000,Marie Bouzkova,Elena Rybakina
21,77.80261543877987,153.29553732797103,0.2147660558619463,288,0.21428571428571436,0,-1.0,1,-2.8999999999999986,393,0,0,0.24,1,20230220,Dubai,hard,1000,Victoria Azarenka,Amanda Anisimova
18,26.761673598005018,4.772223577446539,-0.07339743589743586,6,0.0,0,-1.0,2,-1.3000000000000007,-28,0,0,0.24,0,20230220,Dubai,hard,1000,Caroline Garcia,Madison Keys
11,77.87380621197826,78.9836875838696,-0.040442669554622945,-154,0.1428571428571429,0,0.0,4,3.3999999999999986,-230,0,0,0.24,0,20230220,Dubai,hard,1000,Maria Sakkari,Karolina Pliskova
89,109.85273523417163,11.676233495933047,-0.02933607822954193,-38,0.14285714285714285,0,0,0,3.3000000000000007,-36,0,0,0.24,1,20230220,Dubai,hard,1000,Anhelina Kalinina,Dayana Yastremska
11,26.804711856065524,0.3372667214005105,-0.04971042471042464,19,0.0,0,1.0,2,3.8999999999999986,29,0,0,0.24,1,20230220,Dubai,hard,1000,Liudmila Samsonova,Qinwen Zheng
36,389.05201561393983,351.9127190983745,0.29545454545454547,68,0.42857142857142855,0,1.0,1,1.3000000000000007,101,0,0,0.24,1,20230220,Dubai,hard,1000,Iga Swiatek,Leylah Fernandez
-18,-156.19393157452873,-139.83799632031787,-0.17675544794188858,-9,-0.2142857142857142,0,-1.0,1,1.0,23,0,0,0.24,0,20230220,Dubai,hard,1000,Jelena Ostapenko,Aryna Sabalenka
-15,-18.21818499477149,-20.441782468615884,-0.04191575854883334,-328,0.0,0,0,0,5.799999999999997,-501,0,0,0.24,1,20230220,Dubai,hard,1000,Barbora Krejcikova,Petra Kvitova
-72,-336.31199587590004,-313.2654365599444,-0.2572866984631691,-77,-0.28571428571428575,0,0,0,-1.3000000000000007,-104,0,0,0.24,0,20230220,Dubai,hard,1000,Ana Bogdan,Jessica Pegula
-103,-162.39724643275872,-139.80203495066348,-0.044518685416828574,-150,-0.2142857142857143,0,-1.0,2,-0.29999999999999716,-224,0,0,0.24,1,20230220,Dubai,hard,1000,Karolina Muchova,Belinda Bencic
4,-15.787609273881571,-34.589431457136925,-0.014797507788161912,-23,-0.2142857142857143,0,1.0,1,-4.700000000000003,-15,0,0,0.24,1,20230220,Dubai,hard,1000,Coco Gauff,Elena Rybakina
9,66.76188856628346,66.0900394292446,0.1307173584466923,131,0.1428571428571429,0,1.0,4,-5.5,150,0,0,0.24,0,20230220,Dubai,hard,1000,Victoria Azarenka,Madison Keys
-15,-37.40920652593695,-101.34798345500303,-0.17597597597597592,-303,-0.1428571428571429,0,-1.0,1,4.899999999999999,-428,0,0,0.24,0,20230220,Dubai,hard,1000,Anhelina Kalinina,Karolina Pliskova
-12,-293.30172625536125,-265.8241925438076,-0.22589659990684674,-56,-0.1428571428571428,0,-1.0,1,2.5,-85,0,0,0.24,0,20230220,Dubai,hard,1000,Liudmila Samsonova,Iga Swiatek
-28,-132.02706633853745,-123.2467695915409,-0.0806255693896144,-104,-0.2142857142857142,0,-1.0,1,0.1999999999999993,-143,0,0,0.24,1,20230220,Dubai,hard,1000,Barbora Krejcikova,Aryna Sabalenka
-109,-162.76094140443365,-136.79096598986212,-0.07834101382488479,-50,-0.1428571428571429,0,0,0,2.5,-65,0,0,0.24,0,20230220,Dubai,hard,1000,Karolina Muchova,Jessica Pegula
17,35.02386201493891,-15.574604339500183,-0.01769690927218348,-151,-0.07142857142857151,0,1.0,1,-5.100000000000001,-236,0,0,0.24,1,20230220,Dubai,hard,1000,Coco Gauff,Madison Keys
-17,-290.59519578355844,-225.71999925659065,-0.11067339006198129,220,-0.1428571428571428,0,-1.0,1,-0.5999999999999979,315,0,0,0.24,0,20230220,Dubai,hard,1000,Karolina Pliskova,Iga Swiatek
27,98.27302682258664,83.53068584843959,0.019351032448377548,38,0.0714285714285714,0,1.0,1,-1.7999999999999972,58,0,0,0.24,0,20230220,Dubai,hard,1000,Jessica Pegula,Barbora Krejcikova
-5,-219.92342032191482,-210.2750218399092,-0.1634984833164812,-29,-0.1428571428571428,0,-1.0,5,-2.8000000000000007,-32,0,0,0.24,0,20230220,Dubai,hard,1000,Coco Gauff,Iga Swiatek
29,234.3810502291867,186.8979689862549,0.12704174228675136,40,0.1428571428571428,0,0.3333333333333333,3,-3.1999999999999993,66,0,0,0.24,0,20230220,Dubai,hard,1000,Iga Swiatek,Barbora Krejcikova
-359,-127.31174477066747,-126.61576490935249,-0.20260905014268243,-190,-0.07142857142857145,0,0,0,-0.8999999999999986,-273,0,0,0.24,1,20230306,Indian Wells,hard,1000,Evgeniya Rodina,Alize Cornet
62,-73.60187319775991,-39.129034502331024,-0.06944444444444442,-94,0.0,0,-1.0,1,4.600000000000001,-153,0,0,0.24,0,20230306,Indian Wells,hard,1000,Lin Zhu,Lesia Tsurenko
30,198.39548140298825,171.45384661673393,0.271604938271605,141,0.14285714285714285,0,0,0,3.400000000000002,195,0,0,0.24,0,20230306,Indian Wells,hard,1000,Elise Mertens,Xin Yu Wang
-63,49.63486135174048,61.15740037487171,0.16289592760180993,55,0.0,0,0,0,-2.8999999999999986,69,0,0,0.24,1,20230306,Indian Wells,hard,1000,Dayana Yastremska,Anna Bondar
115,122.23115490132159,99.05775675281348,0.263768115942029,59,0.15714285714285714,4,0,0,6.800000000000001,82,0,0,0.24,1,20230306,Indian Wells,hard,1000,Jil Teichmann,Ashlyn Krueger
-63,-155.1359336703731,-145.871646841656,-0.16369047619047622,-6,-0.3571428571428571,0,0,0,3.8999999999999986,-10,0,0,0.24,1,20230306,Indian Wells,hard,1000,Rebecca Peterson,Marta Kostyuk
-16,-66.3144445243754,21.99206794512361,0.2115702479338843,-111,0.045454545454545414,-3,0,0,-1.3000000000000007,-212,0,0,0.24,1,20230306,Indian Wells,hard,1000,Linda Noskova,Irina Camelia Begu
66,52.57827711281311,2.344905472049277,-0.08333333333333331,8,0.15384615384615385,0,0,0,1.2000000000000028,0,0,0,0.24,1,20230306,Indian Wells,hard,1000,Cristina Bucsa,Katie Swan
84,224.06384313164995,193.38051028357972,0.21699196326061998,95,0.2857142857142857,0,0,0,1.1000000000000014,149,0,0,0.24,1,20230306,Indian Wells,hard,1000,Camila Giorgi,Arantxa Rus
-84,8.012305158833215,-9.478704747211168,-0.047619047619047616,-9,0.0,0,0,0,0.20000000000000284,-10,0,0,0.24,0,20230306,Indian Wells,hard,1000,Olga Danilovic,Xiyu Wang
-7,-18.05320194864339,35.86424841840585,0.08106811640550049,41,-0.0714285714285714,0,1.0,1,-8.800000000000004,82,0,0,0.24,0,20230306,Indian Wells,hard,1000,Kaia Kanepi,Aliaksandra Sasnovich
97,52.15702458859914,52.81310835841987,-0.012186379928315394,146,-0.015873015873015872,5,-1.0,1,-2.3000000000000007,219,0,0,0.24,0,20230306,Indian Wells,hard,1000,Alison Riske Amritraj,Elizabeth Mandlik
-108,90.9630788124141,134.01369796730341,0.2661290322580645,-1,0.14285714285714288,0,0,0,-1.7999999999999972,-7,0,0,0.24,0,20230306,Indian Wells,hard,1000,Ann Li,Anna Blinkova
-5,62.618243989782286,60.18960570175432,0.01010101010101011,35,0.08333333333333331,2,0,0,2.099999999999998,39,0,0,0.24,1,20230306,Indian Wells,hard,1000,Anna Kalinskaya,Alycia Parks
-1,163.2164651589576,175.39477964587445,0.38823529411764707,-3,0.2857142857142857,0,0,0,-7.399999999999999,-3,0,0,0.24,1,20230306,Indian Wells,hard,1000,Linda Fruhvirtova,Mayar Sherif
-33,-164.45810728469337,-157.0805410713042,-0.15592515592515593,-98,0.0,0,0,0,-0.5999999999999979,-146,0,0,0.24,0,20230306,Indian Wells,hard,1000,Katie Volynets,Shelby Rogers
-7,44.95714848495413,-35.93493622199094,-0.03034482758620688,21,0.2857142857142857,0,0,0,-8.399999999999999,42,0,0,0.24,1,20230306,Indian Wells,hard,1000,Tatjana Maria,Jasmine Paolini
-18,-86.75146095788796,-37.13028859816541,-0.12531969309462915,-6,-0.2857142857142857,0,0,0,1.0,-14,0,0,0.24,0,20230306,Indian Wells,hard,1000,Ysaline Bonaventure,Varvara Gracheva
38,-24.084364122958277,-8.75443635583565,-0.04524886877828055,-4,0.0,0,0,0,1.7000000000000028,-4,0,0,0.24,0,20230306,Indian Wells,hard,1000,Elisabetta Cocciaretto,Nuria Parrizas Diaz
-122,-81.28034672088597,-49.04889966786823,-0.019875222816399307,-118,-0.2857142857142857,0,-1.0,1,2.1999999999999993,-218,0,0,0.24,1,20230306,Indian Wells,hard,1000,Sofia Kenin,Sloane Stephens
34,-55.771555661250204,-67.17495440581115,-0.10750360750360755,91,-0.14285714285714285,0,0,0,-1.6000000000000014,143,0,0,0.24,0,20230306,Indian Wells,hard,1000,Yulia Putintseva,Karolina Muchova
37,-96.66993381313478,-21.88462668845409,0.020604395604395587,35,-0.14285714285714285,0,0,0,2.1000000000000014,21,0,0,0.24,1,20230306,Indian Wells,hard,1000,Madison Brengle,Laura Siegemund
-30,257.2226676957946,248.86129319571728,0.28224815724815727,51,0.14285714285714285,0,1.0,1,3.8000000000000043,81,0,0,0.24,1,20230306,Indian Wells,hard,1000,Marketa Vondrousova,Rebecca Marino
-28,101.16859236504274,2.3285938389606144,0.01315789473684209,3,0.21428571428571427,0,0,0,2.6999999999999993,9,0,0,0.24,1,20230306,Indian Wells,hard,1000,Magdalena Frech,Maryna Zanevska
49,205.583920012401,191.42959116317752,0.16091954022988503,104,0.07142857142857145,0,0,0,-1.6999999999999993,140,0,0,0.24,0,20230306,Indian Wells,hard,1000,Danielle Collins,Dalma Galfi
55,29.770058205785745,21.335123511184975,0.06666666666666671,19,0.0649350649350649,3,0,0,-0.5,19,0,0,0.24,0,20230306,Indian Wells,hard,1000,Caty Mcnally,Emma Navarro
32,55.33587467707184,64.47604075443633,0.044801352493660185,155,-0.0714285714285714,0,0,0,-5.699999999999999,240,0,0,0.24,1,20230306,Indian Wells,hard,1000,Sorana Cirstea,Kimberly Birrell
28,-7.421164479811978,-40.30951228314598,-0.10439560439560441,43,-0.07142857142857145,0,0,0,-0.3999999999999986,64,0,0,0.24,1,20230306,Indian Wells,hard,1000,Bernarda Pera,Lucia Bronzetti
-27,17.306790287204194,53.169263294722896,0.14705882352941174,-109,0.28571428571428575,0,0,0,-1.6999999999999993,-159,0,0,0.24,0,20230306,Indian Wells,hard,1000,Jule Niemeier,Katerina Siniakova
-15,70.77140532170733,104.2251277099756,0.21346153846153842,-14,0.0,0,-1.0,1,-3.5,-34,0,0,0.24,1,20230306,Indian Wells,hard,1000,Emma Raducanu,Danka Kovinic
-34,7.754853037525436,-2.8060298170682927,-0.028571428571428525,-2,0.025000000000000022,-3,0,0,-2.1000000000000014,-3,0,0,0.24,1,20230306,Indian Wells,hard,1000,Peyton Stearns,Rebeka Masarova
45,44.66087212861521,16.165239668915547,-0.04838709677419356,-31,0.0,0,0,0,-0.9000000000000021,-56,0,0,0.24,1,20230306,Indian Wells,hard,1000,Claire Liu,Anna Karolina Schmiedlova
-425,-381.1362708944921,-373.23026433701375,-0.40420637528754516,-145,-0.42857142857142855,0,0,0,-6.800000000000001,-180,0,0,0.24,0,20230306,Indian Wells,hard,1000,Evgeniya Rodina,Aryna Sabalenka
-72,-60.8173162627013,-64.28894780919859,-0.0326625838436862,-8,-0.07142857142857151,0,0,0,-7.100000000000001,4,0,0,0.24,1,20230306,Indian Wells,hard,1000,Lesia Tsurenko,Donna Vekic
-49,-185.98019715065425,-125.48622392312564,-0.14678030303030298,-74,0.0,0,0,0,-2.3000000000000007,-121,0,0,0.24,1,20230306,Indian Wells,hard,1000,Xin Yu Wang,Ekaterina Alexandrova
-126,-248.67446951141937,-202.27695141457366,-0.15810276679841895,-8,-0.3571428571428572,0,0.0,2,-2.0,-14,0,0,0.24,0,20230306,Indian Wells,hard,1000,Dayana Yastremska,Barbora Krejcikova
30,216.74636130390513,202.598092978591,0.12762803234501352,142,0.21428571428571436,0,-1.0,1,0.29999999999999716,223,0,0,0.24,0,20230306,Indian Wells,hard,1000,Belinda Bencic,Jil Teichmann
76,112.64302038561641,89.34446391939969,0.03754553096105351,123,0.07142857142857145,0,0,0,-6.600000000000001,190,0,0,0.24,0,20230306,Indian Wells,hard,1000,Shuai Zhang,Rebecca Peterson
19,112.15936590865681,24.755141851410144,-0.12354312354312358,67,-0.22619047619047622,2,0,0,3.3000000000000007,113,0,0,0.24,0,20230306,Indian Wells,hard,1000,Amanda Anisimova,Linda Noskova
84,251.92654399315757,175.70766912109207,0.12466843501326252,74,0.21428571428571436,0,0,0,-6.200000000000003,121,0,0,0.24,1,20230306,Indian Wells,hard,1000,Coco Gauff,Cristina Bucsa
-43,-217.35822877114242,-193.48556549581554,-0.1884990253411306,21,-0.07142857142857151,0,-0.5,4,-2.1000000000000014,58,0,0,0.24,0,20230306,Indian Wells,hard,1000,Camila Giorgi,Jessica Pegula
-31,14.095252428623326,19.630463563020157,0.03699788583509517,-21,0.14285714285714285,0,0,0,0.0,-27,0,0,0.24,0,20230306,Indian Wells,hard,1000,Xiyu Wang,Anastasia Potapova
-19,-81.65656035797701,-99.29147114827242,-0.05012182387747999,-50,-0.14285714285714285,0,-0.5,4,-2.599999999999998,-105,0,0,0.24,0,20230306,Indian Wells,hard,1000,Aliaksandra Sasnovich,Jelena Ostapenko
-140,-193.2079056694697,-173.56708151606085,-0.15671641791044777,-392,-0.0714285714285714,-4,0,0,2.599999999999998,-590,0,0,0.24,0,20230306,Indian Wells,hard,1000,Elizabeth Mandlik,Petra Kvitova
-58,-299.07047697419216,-279.95631855841157,-0.29484029484029484,-78,-0.2142857142857143,0,0,0,-1.4000000000000021,-104,0,0,0.24,0,20230306,Indian Wells,hard,1000,Anna Blinkova,Veronika Kudermetova
43,106.23891430992126,97.25771739970969,0.1751243781094527,290,0.0,0,-1.0,1,-3.099999999999998,429,0,0,0.24,1,20230306,Indian Wells,hard,1000,Karolina Pliskova,Anna Kalinskaya
24,57.50683168015394,-16.30062531479848,-0.15949820788530472,13,-0.0714285714285714,0,0,0,8.2,31,0,0,0.24,1,20230306,Indian Wells,hard,1000,Anhelina Kalinina,Linda Fruhvirtova
-34,-77.61412623985575,-67.26639908146535,-0.053122505985634505,-67,-0.1428571428571429,0,1.0,3,-2.6999999999999993,-85,0,0,0.24,0,20230306,Indian Wells,hard,1000,Shelby Rogers,Maria Sakkari
62,162.72154648045353,171.30393369021522,0.2458823529411765,149,-0.0714285714285714,0,0,0,9.3,210,0,0,0.24,1,20230306,Indian Wells,hard,1000,Daria Kasatkina,Tatjana Maria
-36,-59.34879202065554,-35.14726973404913,0.031746031746031744,-102,0.0714285714285714,0,-1.0,3,2.6000000000000014,-177,0,0,0.24,1,20230306,Indian Wells,hard,1000,Varvara Gracheva,Petra Martic
66,184.64710569118893,137.73584490884787,0.16666666666666669,63,0.0714285714285714,0,0,0,4.900000000000002,100,0,0,0.24,1,20230306,Indian Wells,hard,1000,Paula Badosa,Nuria Parrizas Diaz
-160,-183.40313756231626,-139.19622863080144,-0.048903272204243065,-5,-0.3571428571428572,0,-1.0,1,0.6000000000000014,-10,0,0,0.24,0,20230306,Indian Wells,hard,1000,Sofia Kenin,Elena Rybakina
-62,-84.78410488063241,-85.12123613630706,-0.17047002724795646,-303,-0.07142857142857151,0,-1.0,1,7.0,-425,0,0,0.24,1,20230306,Indian Wells,hard,1000,Karolina Muchova,Victoria Azarenka
-61,-10.61997030372936,35.98691856584264,0.10587761674718199,65,0.0,0,0,0,-3.599999999999998,90,0,0,0.24,0,20230306,Indian Wells,hard,1000,Madison Brengle,Martina Trevisan
-73,88.24579533492465,115.03512637856738,0.13982521847690388,35,0.0,0,1.0,1,-1.0,52,0,0,0.24,1,20230306,Indian Wells,hard,1000,Marketa Vondrousova,Marie Bouzkova
-102,-309.6915717371926,-255.93811732614745,-0.2769230769230769,-110,0.0,0,0,0,1.6999999999999993,-168,0,0,0.24,0,20230306,Indian Wells,hard,1000,Magdalena Frech,Ons Jabeur
75,198.06324200373888,155.86896724735288,0.06543249281838492,228,0.0,0,0,0,-1.8000000000000007,324,0,0,0.24,1,20230306,Indian Wells,hard,1000,Caroline Garcia,Dalma Galfi
79,86.4338501352081,46.47055829101714,0.015873015873015872,38,-0.059523809523809534,2,0,0,-1.3000000000000007,51,0,0,0.24,1,20230306,Indian Wells,hard,1000,Leylah Fernandez,Emma Navarro
63,140.77199689761187,113.64767810713079,0.1269049391908662,67,0.14285714285714285,0,-1.0,1,4.899999999999999,115,0,0,0.24,0,20230306,Indian Wells,hard,1000,Madison Keys,Sorana Cirstea
31,197.69941812580737,152.26641806703356,0.14882032667876594,1,0.21428571428571425,0,0,0,0.5,-1,0,0,0.24,0,20230306,Indian Wells,hard,1000,Liudmila Samsonova,Bernarda Pera
-32,-83.87018491944173,-115.51631789803923,-0.14166666666666666,62,-0.07142857142857145,0,1.0,1,-0.10000000000000142,107,0,0,0.24,0,20230306,Indian Wells,hard,1000,Katerina Siniakova,Beatriz Haddad Maia
-56,-9.204475436476741,25.62708822351442,0.16315049226441636,-52,-0.14285714285714285,0,0,0,-0.6999999999999993,-82,0,0,0.24,1,20230306,Indian Wells,hard,1000,Emma Raducanu,Magda Linette
90,162.9969267328629,161.40011017749725,0.17123287671232879,67,-0.07142857142857145,8,0,0,1.3000000000000007,88,0,0,0.24,1,20230306,Indian Wells,hard,1000,Bianca Andreescu,Peyton Stearns
55,487.73438807904654,437.3343236504072,0.40838675213675213,85,0.2142857142857143,0,0,0,-1.0,124,0,0,0.24,1,20230306,Indian Wells,hard,1000,Iga Swiatek,Claire Liu
-93,-262.5468005811058,-244.36581298343458,-0.24687499999999996,-52,-0.2142857142857143,0,-1.0,1,-6.5000000000000036,-49,0,0,0.24,0,20230306,Indian Wells,hard,1000,Lesia Tsurenko,Aryna Sabalenka
-51,-290.5545028096119,-252.33828851951444,-0.2497212931995541,-55,-0.2142857142857143,0,0,0,-3.400000000000002,-74,0,0,0.24,0,20230306,Indian Wells,hard,1000,Xin Yu Wang,Barbora Krejcikova
64,126.36513237425697,101.70265492817975,0.09250960307298334,27,0.14285714285714285,0,0,0,1.1000000000000014,33,0,0,0.24,0,20230306,Indian Wells,hard,1000,Jil Teichmann,Rebecca Peterson
-48,-185.54582816460538,-125.26357009417757,0.07575757575757569,-76,-0.027472527472527486,-1,0,0,-0.6999999999999993,-123,0,0,0.24,0,20230306,Indian Wells,hard,1000,Linda Noskova,Coco Gauff
-25,-342.1569492032204,-295.9471183570208,-0.2571146245059288,-71,-0.28571428571428575,0,-1.0,1,-1.1000000000000014,-107,0,0,0.24,0,20230306,Indian Wells,hard,1000,Anastasia Potapova,Jessica Pegula
-10,-27.719396171273047,-24.250472652024882,-0.13403882644869358,-233,0.0,0,0.0,8,6.599999999999998,-335,0,0,0.24,0,20230306,Indian Wells,hard,1000,Jelena Ostapenko,Petra Kvitova
-6,-44.143893083903095,-17.89596516345364,0.07142857142857151,224,0.0,0,-0.3333333333333333,3,-4.699999999999999,331,0,0,0.24,1,20230306,Indian Wells,hard,1000,Karolina Pliskova,Veronika Kudermetova
22,96.03618789183042,156.70605032727053,0.13124999999999998,148,0.07142857142857151,0,-1.0,1,-1.6000000000000014,197,0,0,0.24,1,20230306,Indian Wells,hard,1000,Maria Sakkari,Anhelina Kalinina
-58,-108.93959721193437,-76.47433941958411,-0.022288557213930305,-176,0.0714285714285714,0,1.0,1,-3.3000000000000007,-262,0,0,0.24,1,20230306,Indian Wells,hard,1000,Varvara Gracheva,Daria Kasatkina
-12,-84.07963073491169,-69.14137615993036,-0.03535466547326016,-27,-0.1428571428571429,0,1.0,2,1.6000000000000014,-23,0,0,0.24,0,20230306,Indian Wells,hard,1000,Paula Badosa,Elena Rybakina
50,-184.89295939526346,-213.5014736215312,-0.24780219780219775,-37,-0.21428571428571436,0,-1.0,1,-2.8000000000000007,-47,0,0,0.24,0,20230306,Indian Wells,hard,1000,Martina Trevisan,Karolina Muchova
-101,-115.50526979497272,-40.096154252850965,0.008736217133163748,-41,0.0714285714285714,0,0.0,2,0.10000000000000142,-73,0,0,0.24,1,20230306,Indian Wells,hard,1000,Marketa Vondrousova,Ons Jabeur
-44,-118.84652411961883,-122.41492890920995,-0.072403880704276,-196,-0.14285714285714285,0,-1.0,1,-2.3000000000000007,-277,0,0,0.24,0,20230306,Indian Wells,hard,1000,Leylah Fernandez,Caroline Garcia
40,-83.41046323744922,-97.19681809249391,-0.10022181891510384,-113,0.0,0,0,0,4.699999999999999,-174,0,0,0.24,0,20230306,Indian Wells,hard,1000,Bernarda Pera,Sorana Cirstea
-64,-32.22865761265234,-45.034761632811524,0.06295399515738498,-31,-0.0714285714285714,0,0,0,-5.0,-30,0,0,0.24,1,20230306,Indian Wells,hard,1000,Emma Raducanu,Beatriz Haddad Maia
-35,-296.5040494696732,-223.48180471823503,-0.07856161245991755,-44,-0.2857142857142857,0,-1.0,1,1.0,-74,0,0,0.24,0,20230306,Indian Wells,hard,1000,Bianca Andreescu,Iga Swiatek
14,63.28143560483363,55.315536941293885,0.05608783831037134,102,0.0714285714285714,0,0.0,2,0.0,141,0,0,0.24,1,20230306,Indian Wells,hard,1000,Aryna Sabalenka,Barbora Krejcikova
-97,-281.5024180104597,-219.40126112464827,-0.19550561797752808,-44,-0.21428571428571436,0,0,0,5.600000000000001,-75,0,0,0.24,0,20230306,Indian Wells,hard,1000,Rebecca Peterson,Coco Gauff
12,97.65254288992173,81.76077457858219,-0.011864117446227396,-288,0.1428571428571429,0,-0.3333333333333333,3,3.8999999999999986,-441,0,0,0.24,0,20230306,Indian Wells,hard,1000,Jessica Pegula,Petra Kvitova
-10,-37.833728135709634,-41.45560574118622,0.041706969195206334,156,-0.07142857142857151,0,0.2,5,-3.299999999999997,232,0,0,0.24,0,20230306,Indian Wells,hard,1000,Karolina Pliskova,Maria Sakkari
56,174.2833913337704,158.87673026107814,0.06153846153846154,84,0.0,0,1.0,1,1.1999999999999993,113,0,0,0.24,1,20230306,Indian Wells,hard,1000,Elena Rybakina,Varvara Gracheva
29,-15.72020355636414,-16.025079245932147,-0.017649017649017607,-25,0.0,0,0,0,1.8999999999999986,-35,0,0,0.24,1,20230306,Indian Wells,hard,1000,Karolina Muchova,Marketa Vondrousova
-78,-126.28275281963192,-82.74283844005686,-0.04830605799598048,-71,-0.0714285714285714,0,-1.0,2,-3.599999999999998,-85,0,0,0.24,1,20230306,Indian Wells,hard,1000,Sorana Cirstea,Caroline Garcia
76,354.98669963871635,317.3054829505802,0.17009562445667925,90,0.2142857142857143,0,1.0,1,1.3999999999999986,126,0,0,0.24,1,20230306,Indian Wells,hard,1000,Iga Swiatek,Emma Raducanu
-4,-82.03710655999157,-108.43288661325187,-0.10329670329670337,-92,-0.1428571428571428,0,0.3333333333333333,3,-5.900000000000002,-108,0,0,0.24,0,20230306,Indian Wells,hard,1000,Coco Gauff,Aryna Sabalenka
-8,-7.837994573740843,-22.246625312604237,0.054863654863654854,223,0.0,0,-0.14285714285714285,7,-5.299999999999997,351,0,0,0.24,0,20230306,Indian Wells,hard,1000,Petra Kvitova,Maria Sakkari
66,60.51549122332517,31.250070991675784,0.02151405136479767,44,-0.0714285714285714,0,-1.0,1,-1.8000000000000007,54,0,0,0.24,1,20230306,Indian Wells,hard,1000,Elena Rybakina,Karolina Muchova
-82,-369.3708791166032,-292.02702794603874,-0.27278420038535645,53,-0.2857142857142857,0,-1.0,1,-2.599999999999998,87,0,0,0.24,0,20230306,Indian Wells,hard,1000,Sorana Cirstea,Iga Swiatek
-5,-96.67689314111999,-71.96083315193732,-0.09836065573770492,0,-0.1428571428571428,0,-0.14285714285714285,7,-0.40000000000000213,6,0,0,0.24,0,20230306,Indian Wells,hard,1000,Maria Sakkari,Aryna Sabalenka
-9,-204.8890271386656,-181.4331141780117,-0.15318772136953962,-9,-0.1428571428571428,0,0.0,2,2.0,-20,0,0,0.24,1,20230306,Indian Wells,hard,1000,Elena Rybakina,Iga Swiatek
8,79.40601779679423,92.09749977977435,0.09590227010388619,71,0.0714285714285714,0,1.0,4,1.1000000000000014,95,0,0,0.24,0,20230306,Indian Wells,hard,1000,Aryna Sabalenka,Elena Rybakina
-5,-28.16154105947453,-65.30772523299834,0.016738077123293227,108,0.0,0,0,0,0.5,191,0,0,0.24,0,20230320,Miami,hard,1000,Sloane Stephens,Shelby Rogers
4,-106.43772072732327,-107.96561564930676,-0.18983957219251335,23,-0.2857142857142857,0,0,0,0.8999999999999986,27,0,0,0.24,1,20230320,Miami,hard,1000,Anna Blinkova,Jule Niemeier
-133,-32.07362678397067,-11.772838992170136,-0.14920634920634923,-26,-0.13492063492063494,-5,0,0,-3.1999999999999993,-44,0,0,0.24,1,20230320,Miami,hard,1000,Robin Montgomery,Ana Bogdan
-34,-93.28282154871886,-52.19221000991524,-0.038095238095238126,-106,0.0,0,0,0,1.3999999999999986,-144,0,0,0.24,0,20230320,Miami,hard,1000,Dalma Galfi,Aliaksandra Sasnovich
-38,193.78334832628389,247.88095578722414,0.29849498327759205,40,0.0,0,1.0,2,7.300000000000001,44,0,0,0.24,1,20230320,Miami,hard,1000,Marketa Vondrousova,Tatjana Maria
-37,13.347981170196135,-9.36564845695807,-0.022058823529411742,-7,-0.07142857142857145,0,0,0,1.5,14,0,0,0.24,0,20230320,Miami,hard,1000,Anna Lena Friedsam,Xin Yu Wang
23,-113.32442946284095,-117.2278329132264,-0.10130718954248363,4,-0.1428571428571429,0,0,0,0.10000000000000142,-3,0,0,0.24,0,20230320,Miami,hard,1000,Jil Teichmann,Karolina Muchova
105,113.65523781447155,115.46404029804353,0.1077586206896552,166,0.13636363636363635,3,0,0,-6.299999999999997,248,0,0,0.24,1,20230320,Miami,hard,1000,Sorana Cirstea,Fernanda Contreras Gomez
-24,-202.03730781123613,-115.03325390632222,-0.28322440087145967,-10,-0.3571428571428571,0,0,0,-0.10000000000000142,-13,0,0,0.24,0,20230320,Miami,hard,1000,Maryna Zanevska,Varvara Gracheva
27,53.526277617346295,57.87241578989915,0.2181818181818182,-6,0.2181818181818182,-6,0,0,-0.10000000000000142,-6,0,0,0.24,1,20230320,Miami,hard,1000,Erika Andreeva,Ashlyn Krueger
